root_path,subfolder,image_name,predicted_text,prompt_used
/mnt/abka03/Projects/xl-vlms/data/train,bird,442431.jpg,"Water,benches,lampposts,birds,trees,grass,sky,concrete,metal,ripples,shadows,monochrome,horizontal,stillness,flood,urban,nature.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,bird,370741.jpg,"Birds, log, water, rocks, feathers, scales, brown, gray, blue, black, white, wood, rough, smooth, striped, mottled, glossy, wet, organic.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,bird,205826.jpg,"Eagle, seagulls, rocks, water, buildings, sand, mountains, sky, blue, white, gray, brown, feathers, waves, coastline, urban, natural, horizontal, scattered, textured, smooth.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,bird,175655.jpg,"Heron, water, plants, leaves, brick, green, brown, gray, blue, reflections, ripples, texture, pattern.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,bird,160822.jpg,"Airplane,ocean,coastline,mountains,city,clouds,wings,propellers,tail,windows,metal,waves,buildings,terrain,sky,pattern,texture,gray,white,black.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,bird,312894.jpg,"Seagull,horn,Raytheon,metal,white,grey,brown,water,boats,sand,sky,buildings,trees,waves,texture,pattern,horizontal,vertical,smooth,rough,plastic,glass,wood.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,bird,513555.jpg,"Sailboat,water,sky,people,sail,mast,hull,deck,windscreen,lifebuoy,dock,buildings,palm trees,white,blue,gray,silver,wood,metal,glass,ripples,shadows,pattern,texture.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,bird,234057.jpg,"Sheep, lamb, grass, field, bird, green, wool, sky, overcast, texture, pattern, horizontal.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,bird,564290.jpg,"Bird, beak, feathers, yellow, gray, white, blue, water, smooth, textured, striped, pointed, curved, glossy.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,bird,481290.jpg,"Giraffe, sky, trees, blue, brown, white, spots, fur, branches, sunlight, shadow, animal, nature, outdoors, vertical, pattern.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,bird,121384.jpg,"Seagull, water, rocks, seaweed, blue, brown, textured, rippled, organic, horizontal.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,bird,533039.jpg,"Benches, trashcan, river, grass, trees, cars, buildings, pavement, sky, white, gray, green, brown, metal, concrete, water, branches, leaves, asphalt, pattern, horizontal, vertical, diagonal.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,bird,482350.jpg,"Cat, bird, floor, tiles, speckled, gray, white, black, brown, fur, feathers, smooth, hard.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,bird,272899.jpg,"Boy, crows, boat, net, sand, fishing, basket, fruit, yellow, blue, green, brown, white, texture, pattern, horizontal, vertical, diagonal.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,bird,338468.jpg,"Bird, feathers, beak, eyes, perch, gray, brown, black, texture, pattern, horizontal, vertical, light, shadow.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,576589.jpg,"Bed, sheets, pillow, blanket, man, cat, lamp, nightstand, drawers, picture frames, wall, carpet, wood, fabric, plaid, red, brown, black, white, beige, plastic, glass, metal, fuzzy, smooth, patterned.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,296471.jpg,"Refrigerator, cat, tiles, plastic, glass, metal, food, bottles, cans, jars, paper, liquid, stripes, white, brown, green, yellow, orange, blue, gray, beige, smooth, textured.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,337435.jpg,"Cat, bench, wood, grass, green, brown, stripes, blurry, sunlight, horizontal, texture, soft, smooth, natural.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,329734.jpg,"Cat, bicycle, blue, red, brown, white, black, metal, rubber, brick, wood, stripes, fur, handlebars, seat, window, pavement, graffiti, texture.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,143876.jpg,"Cats,window,car,seat,mirror,glass,white,brown,black,pink,red,blue,gray,fur,metal,plastic,pattern,reflection,sky,trees,fairground,lights.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,476173.jpg,"Cat, dog, bowl, food, tiles, wall, electrical outlet, floor, pattern, beige, brown, white, fur, ceramic, plastic.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,257576.jpg,"Cats,sink,faucet,countertop,cabinet,towels,tile,window,mirror,cabinets,metal,wood,fabric,gray,white,black,brown,pattern,texture.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,543276.jpg,"Guitars,cat,table,chairs,bookshelves,books,lamp,ceiling fan,lights,television,speaker,rug,wood,metal,plastic,fabric,white,brown,gray,blue,red,black,patterned,circular,rectangular,curved,smooth,textured,glossy,matte.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,499226.jpg,"Cat, couch, remote, floral, fabric, gray, brown, red, plastic, buttons, pattern, soft, plush, cushion, table, metal, silver.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,454217.jpg,"Cat, hat, computer, screen, blue, orange, black, fabric, plastic, smooth, textured, stripes, logo, window, white.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,564228.jpg,"Laptops,cat,window,blinds,mug,papers,keyboard,mouse,desk,plastic,wood,fabric,beige,black,white,gray,brown,horizontal,rectangular,smooth,textured,shadows,light.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,160774.jpg,"Kitten, bowl, white, wood, fur, brown, blurry, outdoor, fence, chair, shadows, texture, pattern.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,226360.jpg,"Cat, bowls, wood, metal, green, brown, gray, trees, sky, fence, grass, sunlight, shadows, pattern, texture.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,227878.jpg,"Hummingbird, ornament, glass, mosaic, wings, beak, perch, aquarium, fish, plants, gravel, wood, cat, chair, fabric, yellow, brown, black, white, stripes, pattern, texture, smooth, shiny, rough, glossy, matte.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,320089.jpg,"Cat, laptop, keyboard, screen, table, wood, black, white, brown, fur, plastic, metal, pattern, smooth, textured, light, shadow.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,279582.jpg,"Cat, toilet, cabinet, curtains, tiles, white, brown, beige, ceramic, wood, fabric, glossy, matte, rectangular, square, vertical, horizontal, shadows, light.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,114726.jpg,"Cat, wall, shelf, books, camera, black, white, wood, beige, smooth, patterned, horizontal, vertical, furry, glossy, rectangular, cylindrical.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
/mnt/abka03/Projects/xl-vlms/data/train,cat,417802.jpg,"Cat, laptop, monitor, keyboard, mouse, desk, papers, frame, penguin, computer, plastic, metal, fabric, black, white, gray, purple, yellow, brown, patterned, smooth, textured, glossy, matte.","Identify all visible objects, items, textures, colors, materials, and notable visual patterns in the given image. Output only a single-word, comma-separated list. Do not include explanations, sentences, or any extra text—just the detected elements."
